key_osm	value_osm	tag_id	tag_ja
visibility	good	2019730004	良好な視認性
aerialway	goods	2013370003	商品aerialway
branch	Göteborg	2018080010	ヨーテボリ支店
pathtype	grade1	2019991857	グレード1 pathtype
surface_1	grass	2019991867	草surface_1
resource	gravel	2016460010	砂利資源
cap:colour	grey	2019991901	グレーキャップ：色
colour:cap	grey	2019991904	灰色：キャップ
destination	Großer Rundkurs	2014570357	グローサーRundkurs
room_type	group	2019991918	グループroom_type
district_n	Gulu	2019991930	グルdistrict_n
harbour:showers	yes	2019991969	港：シャワー
harbour:slipway	yes	2019991970	港：造船台
harbour:toilets	yes	2019991971	港：トイレ
branch	Heathrow	2018080011	ヒースロー空港支店
importance	high	2014310003	大切な
map_type	hiking	2016320001	ハイキングマップ
historic:bridge	yes	2019992044	歴史：橋
historic:oneway	yes	2019992046	歴史：一方向
exhibit	history	2019992048	歴史の展示
subject	history	2019992050	歴史の件名
temperature	hot	2019992071	高温
waste	household	2016010006	家庭ごみ
housing_complex	yes	2019992077	housing_complex
bridge:structure	humpback	2016290005	太鼓橋
cutline	hunting	2016050003	カットライン
status	inactive	2014760018	非アクティブ状態
beer	industrial	2019992129	工業用ビール
information:map	yes	2019992140	情報：マップ
irrigated	canal	2019992176	灌漑用水路
canal	irrigation	2019992176	灌漑用水路
Division	Iyunga	2019992185	Iyunga課
aerialway	j-bar	2013370004	J-バーaerialway
genus:pl	Jabłoń	2019992189	Jabłoń属：PL
species:en	Japanese Cherry	2012480057	日本桜
species:de	Japanische Zierkirsche	2012480057	日本桜
species:nl	Japanse kerselaar	2012480057	日本桜
genus:pl	Jarząb	2019992193	Jarząb属：PL
genus:pl	Jesion	2019992196	Jesion属：PL
species:it	Kaki	2013660027	柿の種：それは
genus:de	Kiefer	2015400009	キーファー属：デ
kitchen_equiped	yes	2019992241	kitchen_equiped
species:pl	Klon	2019992247	KLON種：PL
definit_en	Lake	2019992271	湖definit_en
landslide_prone	yes	2019992283	landslide_prone
genus:de	Lärche	2015400012	Lärche属：デ
laundry_service	yes	2019992302	laundry_service
clothes	leather	2019992308	革製衣料
product	leather	2015620015	革製品
turn	left;right	2019992322	左、右ターン
genus:fi	Lehmus	2019992330	Lehmus属：Fiの
water_park	lido	2019992341	リド・water_park
line	light_rail	2013510015	light_railライン
species:en	Lime	2012480066	ライム種：アン
organic	limited	2019270001	有機限定
species:no	Lind	2019992367	リンド種：なし
genus:en	Linden	2012570016	リンデン属：アン
species:pl	Lipa	2019992382	リパ種：PL
species:sk	lipa	2019992383	リパ種：SK
lit_by_gaslight	yes	2019992390	lit_by_gaslight
lit_operational	yes	2019992392	lit_operational
lit:operational	yes	2019992396	点灯：運用
kct_green	local	2019992407	ローカルkct_green
passenger	local	2017410001	地元の乗客
genus:en	Locust	2012570017	イナゴ属：アン
ward	Longbridge	2014390011	ロングブリッジ病棟
works	machinery	2019992460	機械作品
rental	machines	2019992461	機械のレンタル
branch	Mafeteng	2018080015	Mafeteng支店
importance	main	2014310006	メインの重要性
kct_green	major	2019992480	主要なkct_green
taxon	Malus sp.	2012730064	マリュス属。分類群
taxon	Malvaceae	2012730066	アオイ科の分類群
resource	marble	2016460014	大理石のリソース
pipeline	marker	2014910005	マーカーパイプライン
species:fr	Marronier d'Inde	2015940030	マリオットインディア
tree:age	mature	2019992521	成熟した木：年齢
wood:age	mature	2018690002	成熟した木：年齢
abandoned	maybe	2015290010	多分放棄さ
species:it	Albero dei rosari	2013660031	センダン
memorial	statue	2015120007	記念像
type_idn	mesjid	2019992567	mesjid type_idn
park_ride	metro	2012990003	地下鉄park_ride
type:RATP	metro	2019992581	地下鉄のタイプ：RATP
wood:age	middle	2018690003	真ん中の木：年齢
military	bunker	2013680006	掩蔽壕
military	kazemat	2013680006	掩蔽壕
military	radar	2013680010	軍事用レーダー
military	range	2013680011	射撃練習場
pitch:size	mini	2019992603	ミニピッチ：サイズ
community	monks	2019992662	僧侶のコミュニティ
glacial	moraine	2019992675	氷堆石
except	motorcar	2019992689	除く自動車
club	motorcycle	2019950015	オートバイクラブ
education	music	2019992747	音楽教育
board_type	name	2013600012	名前board_type
fountain	nasone	2019992765	nasone噴水
border_type	nation	2012800017	国境
border_type	national	2012800017	国境
museum_type	national	2019992767	国立博物館
navibot:connect	yes	2019992783	navibot：接続
ncliving_street	yes	2019992787	ncliving_street
species:fr	neem	2015940033	ニームの種：FR
IR:zone	NFR:KIR	2019992798	NFR：KIR IR：ゾーン
diocese	Nidaros	2019992800	ニーダロス教区
agricultural	no	2014200004	無農薬ません
change:lanes	no	2016560003	変化なし：レーン
currency:EUR	no	2018590002	何の通貨：EURありません
light_source	no	2014870005	何light_sourceません
waterway:sign	no_passing	2019992810	追い越し禁止
payment:cash	no	2014220001	ご入金：現金ありません
payment:visa	no	2016190001	ご入金：ビザません
railway:etcs	no	2013100001	何の鉄道：ETCSありません
surveillance	no	2013930003	何のサーベイランスません
trolley_wire	no	2014590002	何trolley_wireません
type:haiti	None	2019992843	なしタイプ：ハイチ
vegetation	none	2019992845	なし植生
visibility	none	2019730006	なしの可視性
ward	Northfield	2014390013	ノースフィールド病棟
fountain	nozzle	2019992884	ノズルの噴水
genus:lt	Obelis	2019992899	Obelis属：LT
STATUS	Occupied	2014760024	占領下のSTATUS
official_status	yes	2013480002	official_status
designation	oil	2018730026	オイルの指定
old_shop	hairdresser	2019992940	旧古い美容院
comuna	Olimpica	2019992948	オリンピアcomuna
tree	olive_tree	2019992950	olive_treeツリー
omistusasuntoja	yes	2019992953	omistusasuntoja
oneway:motorcar	yes	2019992966	一方向：自動車
diet:halal	only	2019992973	唯一のダイエット：ハラール
diet:vegan	only	2019992974	唯一のダイエット：ビーガン
fair_trade	only	2019992975	のみfair_trade
genus:it	Ontano	2013610021	属Ontano：それは
tap_status	open	2019992995	オープンtap_status
museum	open_air	2019992999	open_air博物館
primary_use	ORA	2019993009	ORA primary_use
outdoor_seating	yes	2013030004	outdoor_seating
smoking	outside	2012550004	外の喫煙
outside_seating	yes	2019993039	outside_seating
produce	oysters	2017050021	カキは生産します
genus:de	Pappel	2015400016	Pappel属：デ
status	passable	2014760027	まずまずの状態
payment:bitcoin	yes	2019993165	支払：ビットコイン
payment:e_zpass	yes	2019993179	支払：e_zpass
payment:eurowag	yes	2019993194	支払：eurowag
payment:fastrak	yes	2019993195	支払：FASTRAK
payment:interac	yes	2019993204	支払：interac
payment:invoice	yes	2019993205	支払い：請求書
payment:KITCard	yes	2019993207	支払：KITCard
payment:maestro	yes	2019993211	支払：マエストロ
payment:QUICPay	yes	2019993236	支払：QUICPay
payment:strelka	yes	2019993241	支払：strelka
payment:sunpass	yes	2019993242	支払：sunpass
kct_yellow	peak	2019993262	ピークkct_yellow
species:nl	peer	2017250031	ピア種：NL
mofa	permissive	2013790005	許容外務省
ward	Perry Barr	2014390014	ペリーバール病棟
line	Piccadilly	2013510020	ピカデリーライン
species:en	Pine	2012480087	パイン種：エン
species:en	pine	2012480087	松の種：エン
taxon	Pinus sp.	2012730092	マツ属。分類群
genus:it	Pioppo	2013610024	Pioppo属：それは
marker	pipeline	2019993345	パイプラインマーカー
piste:abandoned	yes	2019993352	ゲレンデ：放棄されました
shooting	pistol	2019993357	ピストル射撃
camp_site	pitch	2019993364	ピッチcamp_site
leisure_1	pitch	2019993366	ピッチleisure_1
pitch:bleachers	yes	2019993367	ピッチ：観覧席
cuisine_1	pizza	2019993373	ピザcuisine_1
generator:output	plant	2019993384	発電所
product	plastic	2015620022	プラスチック製品
site	playground	2013490008	遊び場サイト
allotments	plot	2018650002	プロット菜園
fence_type	pole	2012610018	ポールfence_type
lamp_mount	pole	2015790003	ポールlamp_mount
lamp_mount	pole 	2015790003	ポールlamp_mount
polling_station	yes	2019993435	投票所
Entity	Polyline	2019993437	ポリラインエンティティ
visibility	poor	2019730007	視界不良
genus:en	Poplar	2012570023	ポプラ属：エン
resource	potash	2016460021	カリリソース
butcher	poultry	2019993469	家禽の肉屋
prepayment:sube	yes	2019993483	前払い：sube
genus:lv	Priede	2019993486	Priede属：LV
fishing	private	2019993527	プライベート釣り
mooring	private	2015880007	プライベート係留
program_aquatab	yes	2019993545	program_aquatab
content	propane	2013520017	プロパンコンテンツ
proposed:bridge	yes	2019993554	提案：橋
proposed:oneway	yes	2019993557	提案：一方向
proposed:tunnel	yes	2019993559	提案：トンネル
species:ro	PRUN	2015540030	PRUN種：RO
was:amenity	pub	2019993577	パブました：アメニティ
aerodrome	public	2019993579	公共の空港
public_building	yes	2019993596	public_building
water_well	pump	2019993604	ポンプwater_well
aerialway	pylon	2013370007	パイロンaerialway
taxon	Pyrus sp.	2012730120	ナシ属。分類群
railway:tilting	yes	2019993693	鉄道：傾斜
railway:zub222c	yes	2019993698	鉄道：zub222c
ramp:wheelchair	yes	2019993709	ランプ：車椅子
waste	recycling	2016010011	リサイクル廃棄物
recycling:boats	yes	2019993758	リサイクル：ボート
recycling:books	yes	2019993759	リサイクル：本
recycling:drugs	yes	2019993773	リサイクル：薬
recycling:glass	yes	2013700002	リサイクル：ガラス
recycling:metal	yes	2019993791	リサイクル：金属
recycling:paint	yes	2019993798	リサイクル：塗料
recycling:paper	yes	2014210002	リサイクル：紙
recycling:shoes	yes	2019993810	リサイクル：靴
recycling:tyres	yes	2019993816	リサイクル：タイヤ
recycling:waste	yes	2019830001	リサイクル：廃棄物
buoy:colour	red	2019993827	赤いブイ：色
color_scale	red	2019993830	赤color_scale
colour:back	red	2016980008	赤色：バック
colour:text	red	2016700008	赤色：テキスト
taxon	Reen Vase	2012730127	REEN花瓶の分類群
map_size	region	2016140005	領域map_size
hazard	reindeer	2018350018	トナカイの危険
taxon:pt	Reseda	2018380028	レシダの分類群：PT
use	Residential	2019993906	家庭用
use	residential	2019993906	家庭用
abutters	retail	2013860008	小売abutters
function	retail	2019993922	小売機能
basin	retention	2017220003	調整池
truss	road_sign	2019993957	road_signトラス
hazard	rockfall	2018350021	落石の危険
owner	Rockville	2013710044	ロックビルの所有者
nest_mount	roof	2019993971	屋根nest_mount
fence_type	rope	2012610021	ロープfence_type
ruined:building	yes	2019994016	台無し：建物
genus:it	Salice	2013610029	サリーチェ属：それは
pond_use	saline	2019994049	生理食塩水pond_use
taxon	Salix sp.	2012730132	ヤナギ属。分類群
water_type	salt	2019994053	塩water_type
satellite_point	yes	2019994070	satellite_point
map_type	scheme	2016320004	スキームmap_type
interval	school	2019994084	学校の間隔
valves	schrader	2019994103	シュレーダーバルブ
IR:zone	SCR:GTL	2019994109	SCR：GTL IR：ゾーン
landcover	scree	2013010008	スクリー土地被覆
animated	screen	2019994110	画面アニメーション
landcover	scrub	2013010009	スクラブ土地被覆
seasonal:summer	yes	2019994133	季節：夏
seasonal:winter	yes	2019994134	季節：冬
ferry	secondary	2019994144	二次フェリー
cutline	section	2016050006	セクションのカットライン
cemetery	sector	2018310004	セクター墓地
age	semi-mature	2013870007	半成熟年齢
service:tipping	yes	2019994240	サービス：ティッピング
resource	silver	2016460024	銀のリソース
pipeline	siphon	2014910007	パイプラインをサイフォン
hazard	slippery	2018350022	滑りやすい危険
social_facility	yes	2018610007	social_facility
ward	Sparkbrook	2014390021	スパークブルック病棟
genus:en	Spruce	2012570025	スプルース属：エン
ownership	state	2015180006	国有
disused	station	2013940009	駅廃止
substance	steam	2014000018	蒸気物質
fireplace	stove	2018140003	ストーブ暖炉
street_cabinet	street_lighting	2016360005	街路照明
map_type	street	2016320005	ストリートmap_type
designation	Student Housing	2018730040	学生住宅
line	substation	2013510023	変電ライン
pole	substation	2018300004	変電所のポール
proposed	subway	2014730025	地下鉄提案
proposed	switch	2014730026	スイッチ提案
aerialway	t-bar	2013370009	Tバーaerialway
manhole	telecom	2015070009	テレコムマンホール
vending	tickets	2014540026	自動販売チケット
genus:it	Tiglio	2013610033	Tiglio属：それは
genus:it	tiglio	2013610033	tiglio属：それは
species:de	Amerikanische Linde	2013180114	アメリカシナノキ
taxon	Tilia sp.	2012730160	ティリア・エスピー。分類群
abandoned	tower	2015290015	タワー捨てられました
park_ride	train	2012990006	列車park_ride
